shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
shapes_116_1,26.20146,127.71611,180008
shapes_116_1,26.20155,127.71639,180009
shapes_116_1,26.20167,127.71695,180010
shapes_116_1,26.20174,127.71739,180011
shapes_116_1,26.20183,127.71799,180012
shapes_116_1,26.20194,127.71873,180013
shapes_116_1,26.20205,127.71925,180014
shapes_116_1,26.20226,127.71978,180015
shapes_116_1,26.20246,127.72019,180016
shapes_116_1,26.20269,127.7205,180017
shapes_116_1,26.20269,127.7205,190001
shapes_116_1,26.20284,127.72071,190002
shapes_116_1,26.20308,127.72096,190003
shapes_116_1,26.20333,127.72114,190004
shapes_116_1,26.20338,127.72118,190005
shapes_116_1,26.20367,127.72136,190006
shapes_116_1,26.20414,127.72161,190007
shapes_116_1,26.20434,127.72178,190008
shapes_116_1,26.20452,127.7218,190009
shapes_116_1,26.20552,127.72229,190010
shapes_116_1,26.203,127.72099,200001
shapes_116_1,26.20278,127.72077,200002
shapes_116_1,26.20239,127.72025,200003
shapes_116_1,26.20218,127.71982,200004
shapes_116_1,26.20196,127.71929,200005
shapes_116_1,26.20185,127.71873,200006
shapes_116_1,26.20175,127.718,200007
shapes_116_1,26.20166,127.71741,200008
shapes_116_1,26.20158,127.71696,200009
shapes_116_1,26.20147,127.71642,200010
shapes_116_1,26.20138,127.71615,200011
shapes_116_1,26.20128,127.7159,200012
shapes_116_1,26.20113,127.71562,200013
shapes_116_1,26.20091,127.71527,200014
shapes_116_1,26.20099,127.7152,200015
shapes_116_1,26.20121,127.71554,200016
shapes_116_1,26.20135,127.71582,200017
shapes_116_1,26.20146,127.71611,200018
shapes_116_1,26.20155,127.71639,200019
shapes_116_1,26.20167,127.71695,200020
shapes_116_1,26.20174,127.71739,200021
shapes_116_1,26.20183,127.71799,200022
shapes_116_1,26.20194,127.71873,200023
shapes_116_1,26.20205,127.71925,200024
shapes_116_1,26.20226,127.71978,200025
shapes_116_1,26.20246,127.72019,200026
shapes_116_1,26.20256,127.72033,200027
shapes_116_1,26.20284,127.72071,200028
shapes_116_1,26.20308,127.72096,200029
shapes_116_1,26.20333,127.72114,200030
shapes_116_1,26.20338,127.72118,200031
shapes_116_1,26.20367,127.72136,200032
shapes_116_1,26.20414,127.72161,200033
shapes_116_1,26.20434,127.72178,200034
shapes_116_1,26.20452,127.7218,200035
shapes_116_1,26.20552,127.72229,200036
shapes_116_1,26.20552,127.72229,210001
shapes_116_1,26.20569,127.72238,210002
shapes_116_1,26.20683,127.72294,210003
shapes_116_1,26.20725,127.72314,210004
shapes_116_1,26.20745,127.7232,210005
shapes_116_1,26.20761,127.72323,210006
shapes_116_1,26.20769,127.72325,210007
shapes_116_1,26.20786,127.72324,210008
shapes_116_1,26.20818,127.72316,210009
shapes_116_1,26.20845,127.72303,210010
shapes_116_1,26.20923,127.72273,210011
shapes_116_1,26.20939,127.72267,210012
shapes_116_1,26.20956,127.72263,210013
shapes_116_1,26.20973,127.72262,210014
shapes_116_1,26.20983,127.72265,210015
shapes_116_1,26.20983,127.72265,220001
shapes_116_1,26.20994,127.72269,220002
shapes_116_1,26.21041,127.72289,220003
shapes_116_1,26.21055,127.72296,220004
shapes_116_1,26.21096,127.72318,220005
shapes_116_1,26.21104,127.72322,220006
shapes_116_1,26.21162,127.72349,220007
shapes_116_1,26.21191,127.72361,220008
shapes_116_1,26.212,127.72364,220009
shapes_116_1,26.21213,127.72361,220010
shapes_116_1,26.21213,127.72361,230001
shapes_116_1,26.212,127.72364,230002
shapes_116_1,26.21214,127.72369,230003
shapes_116_1,26.2123,127.7238,230004
shapes_116_1,26.2124,127.72388,230005
shapes_116_1,26.21245,127.72392,230006
shapes_116_1,26.21257,127.72401,230007
shapes_116_1,26.21275,127.7242,230008
shapes_116_1,26.21291,127.72441,230009
shapes_116_1,26.21316,127.72475,230010
shapes_116_1,26.21329,127.72493,230011
shapes_116_1,26.21346,127.72514,230012
shapes_116_1,26.21359,127.72525,230013
shapes_116_1,26.21378,127.72535,230014
shapes_116_1,26.21401,127.72538,230015
shapes_116_1,26.21414,127.72536,230016
shapes_116_1,26.21428,127.72528,230017
shapes_116_1,26.21438,127.72521,230018
shapes_116_1,26.21458,127.72507,230019
shapes_116_1,26.21476,127.72496,230020
shapes_116_1,26.21493,127.7249,230021
shapes_116_1,26.21533,127.72488,230022
shapes_116_1,26.21571,127.72488,230023
shapes_116_1,26.21575,127.72501,230024
shapes_116_1,26.21579,127.72513,230025
